,0
"('253', '2275')",0.25421229068349555
"('253', '2372')",0.47277398682326527
"('3347', '29323')",0.34448950355845875
"('3347', '29318')",0.42623951874440175
"('3347', '29322')",0.45016115938057294
"('4113', '35781')",0.6666666666666666
"('4113', '35780')",0.6666666666666666
"('4113', '35779')",0.6666666666666666
"('10405', '87958')",0.6666666666666666
"('10405', '87959')",0.6666666666666666
"('10405', '87957')",0.6666666666666666
"('14872', '123982')",0.34448950355845875
"('14872', '123980')",0.42623951874440175
"('14872', '123977')",0.45016115938057294
"('15092', '125736')",0.34448950355845875
"('15092', '125733')",0.42623951874440175
"('15092', '76800')",0.45016115938057294
"('15114', '125912')",0.34448950355845875
"('15114', '125913')",0.42623951874440175
"('15114', '8739')",0.45016115938057294
"('19156', '63107')",0.34448950355845875
"('19156', '1590')",0.42623951874440175
"('19156', '95970')",0.45016115938057294
"('21917', '63107')",0.34448950355845875
"('21917', '1590')",0.42623951874440175
"('21917', '85869')",0.45016115938057294
"('6', '46')",0.6878798102172926
"('6', '49')",0.3310657148199984
"('6', '28')",0.40454001304586895
"('14580', '1874')",0.34448950355845875
"('14580', '1110')",0.42623951874440175
"('14580', '354')",0.45016115938057294
"('4218', '505')",0.26450723053081016
"('4218', '649')",0.4623984901055976
"('4218', '1848')",0.45016115938057294
"('4218', '13464')",0.6666666666666666
"('4218', '233072')",0.6666666666666666
"('14', '131')",0.9674399839244102
"('14', '136')",0.10377336776835222
"('14', '202')",0.07133820597897701
"('307', '2774')",0.34448950355845875
"('307', '2769')",0.42623951874440175
"('307', '2773')",0.45016115938057294
"('1302', '11627')",0.6666666666666666
"('1302', '11623')",0.42623951874440175
"('1302', '11625')",0.45016115938057294
"('18', '166')",0.7904365809763061
"('18', '124')",0.3437466133761307
"('18', '175')",0.45016115938057294
"('17', '155')",0.06093518173265919
"('17', '191')",0.2033312308097469
"('17', '171')",0.2949386294188062
"('12', '115')",0.5164604830497437
"('12', '110')",0.75
"('12', '193')",0.6330185795722911
"('20495', '168754')",0.34448950355845875
"('20495', '168752')",0.42623951874440175
"('20495', '168755')",0.45016115938057294
"('35', '353')",0.7995914663730008
"('35', '414')",0.3484273145578521
"('35', '372')",0.3339854713958987
"('13', '172')",0.6666666666666666
"('13', '160')",0.42623951874440175
"('13', '165')",0.45016115938057294
"('4063', '35346')",0.6666666666666666
"('4063', '35351')",0.42623951874440175
"('4063', '35354')",0.45016115938057294
"('4812', '35352')",0.6666666666666666
"('4812', '41765')",0.6666666666666666
"('4812', '41769')",0.45016115938057294
"('8801', '74951')",0.6666666666666666
"('8801', '74953')",0.42623951874440175
"('8801', '74949')",0.45016115938057294
"('16', '206')",0.39656201127968915
"('16', '154')",0.49563302959136146
"('16', '179')",0.04675175435991305
"('114', '206')",0.4231618444151187
"('114', '154')",0.8490578192152025
"('114', '1083')",0.5937517165816926
"('831', '653')",0.5466091139329949
"('831', '649')",0.37469904902188267
"('831', '1072')",0.5294991465093544
"('11', '156')",0.6666666666666666
"('11', '122')",0.42623951874440175
"('11', '205')",0.6666666666666666
"('3164', '27796')",0.35265581205619384
"('3164', '27818')",0.5485634560660666
"('3164', '47261')",0.45016115938057294
"('6670', '19556')",0.34448950355845875
"('6670', '57152')",0.42623951874440175
"('6670', '57153')",0.45016115938057294
"('11333', '95522')",0.5164604830497437
"('11333', '95531')",0.3651628265357162
"('11333', '95521')",0.40454001304586895
"('17103', '21015')",0.6666666666666666
"('17103', '141797')",0.42623951874440175
"('17103', '141794')",0.45016115938057294
"('27539', '224493')",0.6666666666666666
"('27539', '224496')",0.42623951874440175
"('27539', '224498')",0.45016115938057294
"('30766', '250072')",0.34448950355845875
"('30766', '250077')",0.6666666666666666
"('30766', '250074')",0.45016115938057294
"('19', '118')",0.6666666666666666
"('19', '142')",0.42623951874440175
"('19', '159')",0.45016115938057294
"('742', '6693')",0.6666666666666666
"('742', '6690')",0.42623951874440175
"('742', '6692')",0.45016115938057294
"('1496', '13268')",0.6666666666666666
"('1496', '13270')",0.42623951874440175
"('1496', '13277')",0.45016115938057294
"('2785', '24501')",0.26140669101590797
"('2785', '24498')",0.3651628265357162
"('2785', '10724')",0.40454001304586895
"('20', '128')",0.26140669101590797
"('20', '189')",0.75
"('20', '148')",0.40454001304586895
"('1175', '10495')",0.395765951943537
"('1175', '10531')",0.42218392743199473
"('1175', '10517')",0.27404088405583354
"('24', '249')",0.34448950355845875
"('24', '312')",0.42623951874440175
"('24', '325')",0.45016115938057294
"('217', '2001')",0.34448950355845875
"('217', '1998')",0.6666666666666666
"('217', '1999')",0.45016115938057294
"('825', '7472')",0.34448950355845875
"('825', '7473')",0.42623951874440175
"('825', '7467')",0.6666666666666666
"('3972', '34566')",0.6666666666666666
"('3972', '34561')",0.6666666666666666
"('3972', '34564')",0.6666666666666666
"('8894', '22956')",0.6666666666666666
"('8894', '12653')",0.6666666666666666
"('8894', '2006')",0.6666666666666666
"('9803', '12690')",0.6666666666666666
"('9803', '75689')",0.6666666666666666
"('9803', '22956')",0.45016115938057294
"('12121', '22436')",0.6666666666666666
"('12121', '78013')",0.6666666666666666
"('12121', '101783')",0.6666666666666666
"('38', '34604')",0.26140669101590797
"('38', '29')",0.3651628265357162
"('38', '50')",0.40454001304586895
"('28490', '22436')",0.5164604830497437
"('28490', '101783')",0.6129079035012679
"('28490', '101785')",0.6666666666666666
"('33449', '232134')",0.34448950355845875
"('33449', '22436')",0.42623951874440175
"('33449', '101783')",0.45016115938057294
"('28490', '78013')",0.45016115938057294
"('26', '341')",0.8792632754999442
"('26', '246')",0.44988744558573
"('26', '233')",0.017049164609917396
"('1509', '13400')",0.34448950355845875
"('1509', '13406')",0.42623951874440175
"('1509', '13394')",0.45016115938057294
"('4111', '27306')",0.26140669101590797
"('4111', '35763')",0.6129079035012679
"('4111', '35761')",0.6330185795722911
"('4206', '36567')",0.34448950355845875
"('4206', '36569')",0.42623951874440175
"('4206', '36568')",0.45016115938057294
"('33', '332')",0.18955358095165944
"('33', '219')",0.48875431533663327
"('33', '274')",0.28402799726380146
"('28', '223')",0.6666666666666666
"('28', '313')",0.42623951874440175
"('28', '254')",0.45016115938057294
"('1549', '353')",0.8571428571428571
"('1549', '1344')",0.24701027960932417
"('1549', '13755')",0.40454001304586895
"('2050', '18225')",0.34448950355845875
"('2050', '18217')",0.42623951874440175
"('2050', '18221')",0.45016115938057294
"('3048', '26787')",0.34448950355845875
"('3048', '26792')",0.42623951874440175
"('3048', '26793')",0.45016115938057294
"('15437', '128492')",0.6666666666666666
"('15437', '88027')",0.42623951874440175
"('15437', '128491')",0.45016115938057294
"('25', '215')",0.9616089623264985
"('25', '239')",0.06406184109107178
"('25', '258')",0.04466442340050382
"('2648', '23359')",0.34448950355845875
"('2648', '23358')",0.42623951874440175
"('2648', '23364')",0.45016115938057294
"('21', '309')",0.4890920970717014
"('21', '269')",0.64824689691813
"('21', '320')",0.3633434295387538
"('34', '290')",0.8636874869991645
"('34', '240')",0.21875572443433122
"('34', '311')",0.091357966214796
"('2661', '23479')",0.5164604830497437
"('2661', '23470')",0.3651628265357162
"('2661', '23483')",0.40454001304586895
"('6312', '23470')",0.6129079035012679
"('6312', '23484')",0.6129079035012679
"('6312', '23466')",0.45016115938057294
"('6560', '56176')",0.34448950355845875
"('6560', '23469')",0.42623951874440175
"('6560', '56174')",0.45016115938057294
"('6312', '23485')",0.45016115938057294
"('7010', '60082')",0.34448950355845875
"('7010', '56176')",0.42623951874440175
"('7010', '60078')",0.45016115938057294
"('22', '218')",0.38377995535933096
"('22', '251')",0.15869162554314944
"('22', '294')",0.410156467435643
"('361', '290')",0.26140669101590797
"('361', '360')",0.75
"('361', '345')",0.6330185795722911
"('1030', '421')",0.6666666666666666
"('1030', '9228')",0.42623951874440175
"('1030', '397')",0.45016115938057294
"('9026', '76712')",0.34448950355845875
"('9026', '76703')",0.42623951874440175
"('9026', '76704')",0.45016115938057294
"('2452', '59')",0.4525319328753
"('2452', '4132')",0.3607817642983077
"('2452', '89')",0.16508665182927015
"('1065', '3474')",0.42287383173695403
"('1065', '1653')",0.6881189061765137
"('1065', '59')",0.39536579155734586
"('30', '270')",0.6686449061992861
"('30', '237')",0.33047261647202114
"('30', '291')",0.5662407165998682
"('2624', '23157')",0.34448950355845875
"('2624', '23151')",0.42623951874440175
"('2624', '23144')",0.45016115938057294
"('5497', '47441')",0.34448950355845875
"('5497', '47443')",0.6666666666666666
"('5497', '47440')",0.6666666666666666
"('12521', '104875')",0.34448950355845875
"('12521', '104873')",0.42623951874440175
"('12521', '104876')",0.6666666666666666
"('14433', '120537')",0.34448950355845875
"('14433', '120528')",0.42623951874440175
"('14433', '120530')",0.45016115938057294
"('14796', '123354')",0.34448950355845875
"('14796', '123357')",0.42623951874440175
"('14796', '123353')",0.6666666666666666
"('29', '324')",0.6666666666666666
"('29', '238')",0.42623951874440175
"('29', '298')",0.6666666666666666
"('2235', '19809')",0.6666666666666666
"('2235', '19807')",0.42623951874440175
"('2235', '19823')",0.45016115938057294
"('567', '1595')",0.630426481591288
"('567', '3127')",0.3515340025233859
"('567', '3129')",0.2932233857147328
"('25018', '38626')",0.34448950355845875
"('25018', '38623')",0.42623951874440175
"('25018', '38624')",0.45016115938057294
"('31', '303')",0.6666666666666666
"('31', '243')",0.42623951874440175
"('31', '264')",0.45016115938057294
"('1293', '11517')",0.5617389131583443
"('1293', '11514')",0.22666809233640328
"('1293', '11512')",0.4278453303268981
"('23', '302')",0.34448950355845875
"('23', '227')",0.42623951874440175
"('23', '317')",0.45016115938057294
"('101', '227')",0.34448950355845875
"('101', '302')",0.42623951874440175
"('101', '317')",0.45016115938057294
"('455', '227')",0.34448950355845875
"('455', '4089')",0.42623951874440175
"('455', '4090')",0.45016115938057294
"('511', '4607')",0.34448950355845875
"('511', '4077')",0.42623951874440175
"('511', '4605')",0.45016115938057294
"('15442', '414')",0.6666666666666666
"('15442', '411')",0.42623951874440175
"('15442', '353')",0.45016115938057294
"('16368', '135886')",0.34448950355845875
"('16368', '135880')",0.42623951874440175
"('16368', '135883')",0.45016115938057294
"('16404', '136160')",0.34448950355845875
"('16404', '136157')",0.42623951874440175
"('16404', '136161')",0.45016115938057294
"('16494', '136931')",0.6666666666666666
"('16494', '136916')",0.6666666666666666
"('16494', '136928')",0.6666666666666666
"('17784', '147307')",0.6666666666666666
"('17784', '135880')",0.42623951874440175
"('17784', '135888')",0.6666666666666666
"('24254', '198502')",0.26140669101590797
"('24254', '198505')",0.3651628265357162
"('24254', '198499')",0.34694286027987686
"('24603', '201198')",0.34448950355845875
"('24603', '201193')",0.42623951874440175
"('24603', '201192')",0.45016115938057294
"('26640', '31380')",0.6666666666666666
"('26640', '13248')",0.42623951874440175
"('26640', '217369')",0.45016115938057294
"('241', '414')",0.9217777076925728
"('241', '16407')",0.3651628265357162
"('241', '353')",0.45016115938057294
"('6', '419')",0.3651628265357162
"('36', '413')",0.9120466541143984
"('36', '407')",0.07998345479937596
"('36', '60')",0.12370153651923403
"('40', '352')",0.6165287576663622
"('40', '351')",0.610972656716369
"('40', '382')",0.5784726904265157
"('39', '354')",0.9429017341475142
"('39', '344')",0.12744210683610116
"('39', '402')",0.1776638348416365
"('41', '290')",0.39576595194353703
"('41', '421')",0.7101527576672344
"('41', '396')",0.6497651330340026
"('92', '904')",0.37043213652037643
"('92', '917')",0.7520927981295547
"('92', '294')",0.809121834694609
"('13504', '59')",0.6194226017152199
"('13504', '94')",0.7126674865702103
"('13504', '63')",0.36426166296149454
"('42', '398')",0.6666666666666666
"('42', '373')",0.42623951874440175
"('42', '406')",0.45016115938057294
"('4513', '39154')",0.34448950355845875
"('4513', '39155')",0.42623951874440175
"('4513', '39160')",0.45016115938057294
"('5638', '48564')",0.34448950355845875
"('5638', '48563')",0.42623951874440175
"('5638', '48565')",0.45016115938057294
"('5889', '50696')",0.6666666666666666
"('5889', '50692')",0.42623951874440175
"('5889', '50698')",0.45016115938057294
"('13473', '112711')",0.34448950355845875
"('13473', '112704')",0.6666666666666666
"('13473', '112710')",0.45016115938057294
"('813', '7352')",0.5164604830497437
"('813', '7339')",0.3651628265357162
"('813', '7343')",0.6330185795722911
"('38', '2')",0.20665711127785913
"('38', '394')",0.5609120800286236
"('38', '94')",0.47472993562158716
"('329', '2961')",0.34448950355845875
"('329', '2966')",0.6666666666666666
"('329', '2962')",0.45016115938057294
"('3658', '31988')",0.34448950355845875
"('3658', '31985')",0.42623951874440175
"('3658', '31984')",0.45016115938057294
"('3692', '32242')",0.26140669101590797
"('3692', '32246')",0.3651628265357162
"('3692', '9166')",0.40454001304586895
"('4424', '38405')",0.6666666666666666
"('4424', '38403')",0.42623951874440175
"('4424', '38406')",0.6666666666666666
"('5752', '49561')",0.34448950355845875
"('5752', '49558')",0.42623951874440175
"('5752', '49556')",0.45016115938057294
"('6582', '56365')",0.34448950355845875
"('6582', '56369')",0.42623951874440175
"('6582', '56372')",0.45016115938057294
"('6678', '57217')",0.34448950355845875
"('6678', '57219')",0.42623951874440175
"('6678', '57222')",0.45016115938057294
"('43', '497')",0.5164604830497437
"('43', '280')",0.3651628265357162
"('43', '499')",0.40454001304586895
"('138', '1296')",0.34448950355845875
"('138', '1298')",0.42623951874440175
"('138', '1292')",0.45016115938057294
"('52', '460')",0.34448950355845875
"('52', '433')",0.42623951874440175
"('52', '473')",0.45016115938057294
"('6753', '57895')",0.34448950355845875
"('6753', '57892')",0.6666666666666666
"('6753', '57902')",0.45016115938057294
"('6868', '57894')",0.6666666666666666
"('6868', '57895')",0.42623951874440175
"('6868', '57905')",0.45016115938057294
"('7214', '58854')",0.34448950355845875
"('7214', '61757')",0.42623951874440175
"('7214', '57896')",0.45016115938057294
"('8441', '37273')",0.6666666666666666
"('8441', '37242')",0.42623951874440175
"('8441', '71942')",0.45016115938057294
"('9201', '78134')",0.34448950355845875
"('9201', '78129')",0.42623951874440175
"('9201', '78133')",0.6666666666666666
"('12811', '107288')",0.6666666666666666
"('12811', '107287')",0.6666666666666666
"('12811', '107285')",0.45016115938057294
"('13945', '116546')",0.6666666666666666
"('13945', '116541')",0.6666666666666666
"('13945', '116543')",0.6666666666666666
"('18615', '96131')",0.45063460123132365
"('18615', '96118')",0.24701027960932417
"('18615', '96124')",0.2995862228379568
"('199', '451')",0.9583333333333334
"('199', '438')",0.08283926207130042
"('199', '434')",0.11159489472962097
"('51', '444')",0.34448950355845875
"('51', '567')",0.42623951874440175
"('51', '526')",0.45016115938057294
"('481', '4326')",0.34448950355845875
"('481', '4331')",0.42623951874440175
"('481', '4323')",0.45016115938057294
"('22760', '186614')",0.34448950355845875
"('22760', '186606')",0.42623951874440175
"('22760', '186607')",0.45016115938057294
"('23150', '189711')",0.6666666666666666
"('23150', '189716')",0.42623951874440175
"('23150', '189709')",0.45016115938057294
"('24168', '189709')",0.6666666666666666
"('24168', '189711')",0.42623951874440175
"('24168', '189712')",0.45016115938057294
"('40795', '328347')",0.34448950355845875
"('40795', '328349')",0.6666666666666666
"('40795', '328345')",0.45016115938057294
"('42082', '338332')",0.34448950355845875
"('42082', '338328')",0.6666666666666666
"('42082', '338331')",0.45016115938057294
"('48', '441')",0.26140669101590797
"('48', '432')",0.3651628265357162
"('48', '569')",0.40454001304586895
"('16079', '133617')",0.6666666666666666
"('16079', '133601')",0.6666666666666666
"('16079', '133609')",0.6666666666666666
"('57', '366')",0.2617419711921691
"('57', '355')",0.971078972750564
"('57', '364')",0.10986836005475321
"('656', '5889')",0.7699218883898001
"('656', '5939')",0.12838430980217755
"('656', '5949')",0.16842254785058958
"('53', '574')",0.8
"('53', '530')",0.3164870225576628
"('53', '446')",0.36426166296149454
"('49', '570')",0.3985520072436808
"('49', '512')",0.6561262114800607
"('49', '524')",0.8273868601944275
"('59', '484')",0.6194226017152199
"('59', '472')",0.3164870225576628
"('59', '468')",0.6330185795722911
"('23081', '8769')",0.6666666666666666
"('23081', '7481')",0.42623951874440175
"('23081', '7514')",0.45016115938057294
"('1880', '3790')",0.8900492210735853
"('1880', '8757')",0.2535148314100412
"('1880', '16753')",0.36426166296149454
"('55', '479')",0.6666666666666666
"('55', '445')",0.42623951874440175
"('55', '437')",0.45016115938057294
"('211', '965')",0.6653138991788992
"('211', '960')",0.48911846628822975
"('211', '895')",0.25224335564843314
"('20132', '165881')",0.34448950355845875
"('20132', '165883')",0.42623951874440175
"('20132', '165878')",0.6666666666666666
"('20322', '167404')",0.6666666666666666
"('20322', '167394')",0.6666666666666666
"('20322', '167400')",0.6666666666666666
"('22408', '167404')",0.34448950355845875
"('22408', '183842')",0.6666666666666666
"('22408', '183839')",0.45016115938057294
"('22865', '165871')",0.34448950355845875
"('22865', '167391')",0.42623951874440175
"('22865', '187458')",0.45016115938057294
"('22891', '165871')",0.34448950355845875
"('22891', '187461')",0.6666666666666666
"('22891', '187674')",0.45016115938057294
"('23730', '147079')",0.6666666666666666
"('23730', '147075')",0.42623951874440175
"('23730', '147077')",0.45016115938057294
"('3482', '759')",0.9473684210526315
"('3482', '30483')",0.24701027960932417
"('3482', '785')",0.2995862228379568
"('33908', '274742')",0.34448950355845875
"('33908', '274744')",0.42623951874440175
"('33908', '274740')",0.45016115938057294
"('45', '510')",0.40381110398113623
"('45', '450')",0.49432192120608637
"('45', '471')",0.40454001304586895
"('960', '471')",0.6666666666666666
"('960', '8648')",0.6666666666666666
"('960', '8647')",0.6666666666666666
"('9138', '77625')",0.6666666666666666
"('9138', '77630')",0.6666666666666666
"('9138', '77624')",0.6666666666666666
"('15915', '77630')",0.34448950355845875
"('15915', '77625')",0.42623951874440175
"('15915', '132296')",0.6666666666666666
"('19520', '77630')",0.34448950355845875
"('19520', '161043')",0.6666666666666666
"('19520', '132294')",0.45016115938057294
"('21891', '1593')",0.6666666666666666
"('21891', '58868')",0.6666666666666666
"('21891', '4536')",0.6666666666666666
"('26191', '109817')",0.34448950355845875
"('26191', '213800')",0.42623951874440175
"('26191', '213796')",0.45016115938057294
"('33529', '76267')",0.34448950355845875
"('33529', '35661')",0.42623951874440175
"('33529', '97083')",0.45016115938057294
"('56', '469')",0.6666666666666666
"('56', '427')",0.42623951874440175
"('56', '455')",0.45016115938057294
"('1029', '9218')",0.26140669101590797
"('1029', '9222')",0.3651628265357162
"('1029', '9220')",0.40454001304586895
"('44', '478')",0.6666666666666666
"('44', '442')",0.42623951874440175
"('44', '581')",0.45016115938057294
"('575', '478')",0.34448950355845875
"('575', '435')",0.42623951874440175
"('575', '442')",0.45016115938057294
"('643', '5819')",0.6666666666666666
"('643', '5816')",0.42623951874440175
"('643', '5820')",0.45016115938057294
"('3761', '32813')",0.34448950355845875
"('3761', '32816')",0.42623951874440175
"('3761', '32805')",0.45016115938057294
"('4137', '35980')",0.6666666666666666
"('4137', '9428')",0.42623951874440175
"('4137', '35974')",0.45016115938057294
"('449', '4043')",0.6772563406645177
"('449', '4046')",0.25603442919572245
"('449', '4480')",0.329432948217155
"('6501', '55701')",0.6666666666666666
"('6501', '55700')",0.42623951874440175
"('6501', '55702')",0.45016115938057294
"('54', '544')",0.34448950355845875
"('54', '527')",0.42623951874440175
"('54', '522')",0.45016115938057294
"('194', '1797')",0.34448950355845875
"('194', '1790')",0.42623951874440175
"('194', '1795')",0.6666666666666666
"('2504', '22148')",0.6666666666666666
"('2504', '22149')",0.42623951874440175
"('2504', '1790')",0.45016115938057294
"('745', '290')",0.2872114819259463
"('745', '421')",0.49412528030393926
"('745', '396')",0.4192799753763318
"('58', '451')",0.9297625273271642
"('58', '517')",0.02610388638492778
"('58', '434')",0.036165106611595374
"('9833', '83296')",0.34448950355845875
"('9833', '83299')",0.42623951874440175
"('9833', '83290')",0.45016115938057294
"('12470', '104464')",0.34448950355845875
"('12470', '104487')",0.42623951874440175
"('12470', '104484')",0.45016115938057294
"('18918', '43903')",0.6666666666666666
"('18918', '156331')",0.42623951874440175
"('18918', '156334')",0.45016115938057294
"('21600', '177436')",0.34448950355845875
"('21600', '177427')",0.6666666666666666
"('21600', '177437')",0.6666666666666666
"('23115', '177436')",0.34448950355845875
"('23115', '189402')",0.42623951874440175
"('23115', '189401')",0.45016115938057294
"('26904', '219435')",0.34448950355845875
"('26904', '219439')",0.6666666666666666
"('26904', '219442')",0.45016115938057294
"('27543', '224529')",0.6666666666666666
"('27543', '224534')",0.42623951874440175
"('27543', '224528')",0.45016115938057294
"('50', '429')",0.736620162440788
"('50', '422')",0.6298178609180513
"('50', '529')",0.2995862228379568
"('467', '4206')",0.6194226017152199
"('467', '4210')",0.3164870225576628
"('467', '4211')",0.36426166296149454
"('63', '641')",0.34448950355845875
"('63', '639')",0.42623951874440175
"('63', '632')",0.45016115938057294
"('490', '4416')",0.34448950355845875
"('490', '4401')",0.42623951874440175
"('490', '4415')",0.45016115938057294
"('1326', '11853')",0.4168810664083102
"('1326', '11835')",0.17161073254207554
"('1326', '11832')",0.41552264979112274
"('61', '629')",0.6666666666666666
"('61', '637')",0.42623951874440175
"('61', '595')",0.45016115938057294
"('933', '8387')",0.34448950355845875
"('933', '8392')",0.42623951874440175
"('933', '8389')",0.45016115938057294
"('1852', '16446')",0.6666666666666666
"('1852', '8384')",0.42623951874440175
"('1852', '16454')",0.45016115938057294
"('108', '290')",0.458273162762316
"('108', '381')",0.577993045143585
"('108', '421')",0.6411086045035299
"('60', '624')",0.34448950355845875
"('60', '606')",0.42623951874440175
"('60', '616')",0.45016115938057294
"('382', '3447')",0.34448950355845875
"('382', '3446')",0.42623951874440175
"('382', '3433')",0.45016115938057294
"('1859', '16515')",0.6129079035012679
"('1859', '16518')",0.5164604830497437
"('1859', '16514')",0.6330185795722911
"('2607', '13351')",0.3015654461137106
"('2607', '21746')",0.5589310613982091
"('2607', '21749')",0.6612084977423093
"('4677', '13351')",0.4181281653111082
"('4677', '85439')",0.3164870225576628
"('4677', '21746')",0.5979199667344055
"('15981', '13294')",0.34448950355845875
"('15981', '132829')",0.6666666666666666
"('15981', '132828')",0.45016115938057294
"('20311', '13294')",0.34448950355845875
"('20311', '132829')",0.42623951874440175
"('20311', '13351')",0.45016115938057294
"('26387', '215337')",0.34448950355845875
"('26387', '215339')",0.42623951874440175
"('26387', '215336')",0.45016115938057294
"('26557', '216704')",0.34448950355845875
"('26557', '216702')",0.42623951874440175
"('26557', '216706')",0.45016115938057294
"('26898', '219385')",0.34448950355845875
"('26898', '219386')",0.6666666666666666
"('26898', '219384')",0.45016115938057294
"('68', '598')",0.34448950355845875
"('68', '608')",0.42623951874440175
"('68', '605')",0.45016115938057294
"('461', '4139')",0.34448950355845875
"('461', '4151')",0.42623951874440175
"('461', '4148')",0.6666666666666666
"('1494', '13253')",0.13248562556321763
"('1494', '13252')",0.4221839274319946
"('1494', '3815')",0.27404088405583354
"('2852', '13253')",0.34448950355845875
"('2852', '25091')",0.42623951874440175
"('2852', '3815')",0.6666666666666666
"('5763', '620')",0.34448950355845875
"('5763', '49640')",0.42623951874440175
"('5763', '671')",0.6666666666666666
"('5846', '13253')",0.21036592293156153
"('5846', '13252')",0.3164870225576628
"('5846', '50348')",0.5979199667344055
"('12274', '13253')",0.34448950355845875
